date,datetime,cash_type,card,money,coffee_name
2024-11-09,2024-11-09 11:03:00.584,card,ANON-0000-0000-0141,25.96,Cortado
2024-11-09,2024-11-09 11:08:44.219,card,ANON-0000-0000-0873,35.76,Latte
2024-11-09,2024-11-09 13:50:14.679,card,ANON-0000-0000-0871,35.76,Hot Chocolate
2024-11-09,2024-11-09 13:50:55.154,card,ANON-0000-0000-0871,35.76,Hot Chocolate
2024-11-09,2024-11-09 14:21:51.604,card,ANON-0000-0000-0874,35.76,Hot Chocolate
2024-11-09,2024-11-09 14:22:50.440,card,ANON-0000-0000-0874,35.76,Hot Chocolate
2024-11-09,2024-11-09 14:37:33.151,card,ANON-0000-0000-0875,25.96,Americano
2024-11-09,2024-11-09 15:29:50.944,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024-11-09,2024-11-09 16:15:47.842,card,ANON-0000-0000-0570,35.76,Latte
2024-11-09,2024-11-09 16:16:52.424,card,ANON-0000-0000-0570,35.76,Cocoa
2024-11-09,2024-11-09 20:42:04.523,card,ANON-0000-0000-0876,25.96,Americano
2024-11-09,2024-11-09 20:43:27.537,card,ANON-0000-0000-0876,35.76,Latte
2024-11-09,2024-11-09 22:13:27.653,card,ANON-0000-0000-0877,35.76,Cocoa
2024-11-09,2024-11-09 22:52:58.089,card,ANON-0000-0000-0878,25.96,Americano
2024-11-09,2024-11-09 22:54:19.107,card,ANON-0000-0000-0879,25.96,Americano
2024-11-10,2024-11-10 09:46:21.800,card,ANON-0000-0000-0880,25.96,Americano
2024-11-10,2024-11-10 17:52:47.887,card,ANON-0000-0000-0881,35.76,Cocoa
2024-11-10,2024-11-10 18:12:53.359,card,ANON-0000-0000-0882,35.76,Hot Chocolate
2024-11-10,2024-11-10 18:14:03.644,card,ANON-0000-0000-0883,35.76,Hot Chocolate
2024-11-10,2024-11-10 20:38:08.127,card,ANON-0000-0000-0884,35.76,Cappuccino
2024-11-10,2024-11-10 20:39:06.846,card,ANON-0000-0000-0884,35.76,Cappuccino
2024-11-11,2024-11-11 07:48:26.804,card,ANON-0000-0000-0696,35.76,Cappuccino
2024-11-11,2024-11-11 09:52:25.783,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024-11-11,2024-11-11 10:19:09.500,card,ANON-0000-0000-0141,25.96,Cortado
2024-11-11,2024-11-11 16:18:44.000,card,ANON-0000-0000-0206,35.76,Cappuccino
2024-11-11,2024-11-11 16:19:52.667,card,ANON-0000-0000-0206,35.76,Hot Chocolate
2024-11-11,2024-11-11 17:33:32.053,card,ANON-0000-0000-0885,35.76,Cappuccino
2024-11-11,2024-11-11 19:00:46.910,card,ANON-0000-0000-0886,35.76,Latte
2024-11-11,2024-11-11 19:04:15.528,card,ANON-0000-0000-0887,35.76,Hot Chocolate
2024-11-11,2024-11-11 21:08:31.681,card,ANON-0000-0000-0888,35.76,Latte
2024-11-11,2024-11-11 21:09:46.953,card,ANON-0000-0000-0888,35.76,Latte
2024-11-12,2024-11-12 10:03:08.572,card,ANON-0000-0000-0889,35.76,Latte
2024-11-12,2024-11-12 13:15:45.394,card,ANON-0000-0000-0890,35.76,Latte
2024-11-12,2024-11-12 14:39:14.888,card,ANON-0000-0000-0691,35.76,Latte
2024-11-12,2024-11-12 16:47:14.364,card,ANON-0000-0000-0891,35.76,Hot Chocolate
2024-11-12,2024-11-12 16:48:04.898,card,ANON-0000-0000-0891,35.76,Hot Chocolate
2024-11-12,2024-11-12 16:49:03.924,card,ANON-0000-0000-0891,35.76,Cocoa
2024-11-12,2024-11-12 18:45:14.343,card,ANON-0000-0000-0696,35.76,Cappuccino
2024-11-12,2024-11-12 20:07:57.816,card,ANON-0000-0000-0892,35.76,Latte
2024-11-12,2024-11-12 20:09:21.803,card,ANON-0000-0000-0893,35.76,Cocoa
2024-11-13,2024-11-13 08:09:10.852,card,ANON-0000-0000-0894,30.86,Americano with Milk
2024-11-13,2024-11-13 10:37:43.252,card,ANON-0000-0000-0892,35.76,Latte
2024-11-13,2024-11-13 13:19:54.570,card,ANON-0000-0000-0895,30.86,Americano with Milk
2024-11-13,2024-11-13 13:20:58.477,card,ANON-0000-0000-0895,30.86,Americano with Milk
2024-11-13,2024-11-13 14:17:30.240,card,ANON-0000-0000-0896,30.86,Americano with Milk
2024-11-13,2024-11-13 14:46:58.381,card,ANON-0000-0000-0892,35.76,Latte
2024-11-14,2024-11-14 09:36:27.778,card,ANON-0000-0000-0892,35.76,Latte
2024-11-14,2024-11-14 10:06:42.680,card,ANON-0000-0000-0897,25.96,Americano
2024-11-14,2024-11-14 12:48:50.479,card,ANON-0000-0000-0898,21.06,Espresso
2024-11-14,2024-11-14 15:03:45.413,card,ANON-0000-0000-0899,35.76,Cappuccino
2024-11-14,2024-11-14 15:04:56.749,card,ANON-0000-0000-0900,35.76,Latte
2024-11-14,2024-11-14 15:05:49.793,card,ANON-0000-0000-0900,35.76,Cappuccino
2024-11-14,2024-11-14 16:13:08.309,card,ANON-0000-0000-0819,30.86,Americano with Milk
2024-11-14,2024-11-14 16:14:21.556,card,ANON-0000-0000-0819,35.76,Cappuccino
2024-11-14,2024-11-14 19:43:26.494,card,ANON-0000-0000-0507,35.76,Hot Chocolate
2024-11-14,2024-11-14 19:46:37.139,card,ANON-0000-0000-0507,35.76,Hot Chocolate
2024-11-14,2024-11-14 20:31:30.027,card,ANON-0000-0000-0877,35.76,Cocoa
2024-11-14,2024-11-14 20:32:30.550,card,ANON-0000-0000-0877,35.76,Hot Chocolate
2024-11-14,2024-11-14 21:24:31.586,card,ANON-0000-0000-0019,35.76,Latte
2024-11-14,2024-11-14 22:40:42.347,card,ANON-0000-0000-0901,35.76,Latte
2024-11-15,2024-11-15 08:45:51.139,card,ANON-0000-0000-0902,30.86,Americano with Milk
2024-11-15,2024-11-15 11:05:53.035,card,ANON-0000-0000-0769,30.86,Americano with Milk
2024-11-15,2024-11-15 12:09:00.460,card,ANON-0000-0000-0903,35.76,Cocoa
2024-11-15,2024-11-15 12:14:18.551,card,ANON-0000-0000-0904,35.76,Cocoa
2024-11-15,2024-11-15 13:57:33.894,card,ANON-0000-0000-0494,35.76,Latte
2024-11-15,2024-11-15 15:19:50.632,card,ANON-0000-0000-0905,25.96,Americano
2024-11-15,2024-11-15 17:35:41.053,card,ANON-0000-0000-0851,30.86,Americano with Milk
2024-11-15,2024-11-15 17:55:01.487,card,ANON-0000-0000-0906,35.76,Latte
2024-11-15,2024-11-15 18:12:44.931,card,ANON-0000-0000-0907,35.76,Hot Chocolate
2024-11-15,2024-11-15 18:42:21.930,card,ANON-0000-0000-0287,30.86,Americano with Milk
2024-11-15,2024-11-15 18:43:21.160,card,ANON-0000-0000-0287,30.86,Americano with Milk
2024-11-16,2024-11-16 10:21:34.870,card,ANON-0000-0000-0141,25.96,Cortado
2024-11-16,2024-11-16 10:45:51.380,card,ANON-0000-0000-0908,25.96,Cortado
2024-11-16,2024-11-16 11:02:00.746,card,ANON-0000-0000-0909,35.76,Hot Chocolate
2024-11-16,2024-11-16 11:03:06.575,card,ANON-0000-0000-0910,35.76,Latte
2024-11-16,2024-11-16 11:39:24.973,card,ANON-0000-0000-0302,25.96,Americano
2024-11-16,2024-11-16 12:30:14.984,card,ANON-0000-0000-0911,35.76,Cappuccino
2024-11-16,2024-11-16 12:31:50.556,card,ANON-0000-0000-0912,30.86,Americano with Milk
2024-11-16,2024-11-16 12:48:35.846,card,ANON-0000-0000-0913,35.76,Latte
2024-11-16,2024-11-16 12:49:35.127,card,ANON-0000-0000-0913,35.76,Latte
2024-11-16,2024-11-16 13:16:55.479,card,ANON-0000-0000-0819,30.86,Americano with Milk
2024-11-16,2024-11-16 13:18:00.476,card,ANON-0000-0000-0914,35.76,Latte
2024-11-16,2024-11-16 13:19:09.028,card,ANON-0000-0000-0914,35.76,Latte
2024-11-16,2024-11-16 14:25:47.388,card,ANON-0000-0000-0915,30.86,Americano with Milk
2024-11-17,2024-11-17 10:29:36.983,card,ANON-0000-0000-0916,30.86,Americano with Milk
2024-11-17,2024-11-17 13:35:19.695,card,ANON-0000-0000-0917,30.86,Americano with Milk
2024-11-17,2024-11-17 14:18:41.797,card,ANON-0000-0000-0918,25.96,Americano
2024-11-17,2024-11-17 14:33:40.247,card,ANON-0000-0000-0919,30.86,Americano with Milk
2024-11-17,2024-11-17 16:27:26.184,card,ANON-0000-0000-0920,35.76,Latte
2024-11-17,2024-11-17 16:28:35.779,card,ANON-0000-0000-0920,35.76,Latte
2024-11-17,2024-11-17 18:10:06.641,card,ANON-0000-0000-0921,35.76,Hot Chocolate
2024-11-17,2024-11-17 19:17:34.289,card,ANON-0000-0000-0922,35.76,Hot Chocolate
2024-11-17,2024-11-17 19:18:27.520,card,ANON-0000-0000-0922,35.76,Hot Chocolate
2024-11-18,2024-11-18 07:52:19.619,card,ANON-0000-0000-0769,30.86,Americano with Milk
2024-11-18,2024-11-18 07:53:16.351,card,ANON-0000-0000-0923,30.86,Americano with Milk
2024-11-18,2024-11-18 07:57:22.198,card,ANON-0000-0000-0570,35.76,Latte
2024-11-18,2024-11-18 16:44:49.074,card,ANON-0000-0000-0924,35.76,Latte
2024-11-18,2024-11-18 16:46:52.894,card,ANON-0000-0000-0906,35.76,Latte
2024-11-18,2024-11-18 18:50:54.137,card,ANON-0000-0000-0925,35.76,Latte
2024-11-19,2024-11-19 07:49:00.628,card,ANON-0000-0000-0696,35.76,Cocoa
2024-11-19,2024-11-19 07:51:13.678,card,ANON-0000-0000-0923,30.86,Americano with Milk
2024-11-19,2024-11-19 07:52:13.414,card,ANON-0000-0000-0923,35.76,Latte
2024-11-19,2024-11-19 07:53:38.393,card,ANON-0000-0000-0926,21.06,Espresso
2024-11-19,2024-11-19 07:54:46.893,card,ANON-0000-0000-0927,35.76,Latte
2024-11-19,2024-11-19 10:29:23.369,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024-11-19,2024-11-19 11:07:09.017,card,ANON-0000-0000-0928,35.76,Latte
2024-11-19,2024-11-19 16:22:40.481,card,ANON-0000-0000-0012,35.76,Cocoa
2024-11-19,2024-11-19 16:23:59.438,card,ANON-0000-0000-0012,35.76,Cocoa
2024-11-19,2024-11-19 16:41:03.671,card,ANON-0000-0000-0206,35.76,Cappuccino
2024-11-19,2024-11-19 16:47:41.234,card,ANON-0000-0000-0929,35.76,Cappuccino
2024-11-20,2024-11-20 13:29:38.737,card,ANON-0000-0000-0930,30.86,Americano with Milk
2024-11-20,2024-11-20 16:34:50.147,card,ANON-0000-0000-0906,35.76,Latte
2024-11-20,2024-11-20 17:49:51.721,card,ANON-0000-0000-0931,35.76,Cappuccino
2024-11-20,2024-11-20 17:50:49.760,card,ANON-0000-0000-0931,35.76,Hot Chocolate
2024-11-21,2024-11-21 11:06:11.028,card,ANON-0000-0000-0141,25.96,Cortado
2024-11-21,2024-11-21 12:33:36.082,card,ANON-0000-0000-0906,35.76,Latte
2024-11-21,2024-11-21 12:59:45.342,card,ANON-0000-0000-0903,35.76,Cocoa
2024-11-21,2024-11-21 13:00:47.390,card,ANON-0000-0000-0932,35.76,Cocoa
2024-11-21,2024-11-21 16:14:13.567,card,ANON-0000-0000-0906,35.76,Latte
2024-11-21,2024-11-21 17:35:27.351,card,ANON-0000-0000-0933,30.86,Americano with Milk
2024-11-21,2024-11-21 17:39:22.972,card,ANON-0000-0000-0934,25.96,Cortado
2024-11-21,2024-11-21 19:01:02.947,card,ANON-0000-0000-0935,35.76,Hot Chocolate
2024-11-22,2024-11-22 07:50:36.322,card,ANON-0000-0000-0906,35.76,Latte
2024-11-22,2024-11-22 10:03:42.504,card,ANON-0000-0000-0696,35.76,Cappuccino
2024-11-22,2024-11-22 11:02:32.401,card,ANON-0000-0000-0936,35.76,Latte
2024-11-22,2024-11-22 11:24:26.431,card,ANON-0000-0000-0937,35.76,Cocoa
2024-11-22,2024-11-22 16:33:05.324,card,ANON-0000-0000-0938,35.76,Hot Chocolate
2024-11-22,2024-11-22 16:33:49.898,card,ANON-0000-0000-0938,35.76,Latte
2024-11-23,2024-11-23 09:10:46.265,card,ANON-0000-0000-0543,25.96,Cortado
2024-11-23,2024-11-23 09:11:48.979,card,ANON-0000-0000-0543,25.96,Cortado
2024-11-23,2024-11-23 10:05:15.754,card,ANON-0000-0000-0683,35.76,Latte
2024-11-23,2024-11-23 11:02:59.642,card,ANON-0000-0000-0172,35.76,Cappuccino
2024-11-23,2024-11-23 11:09:28.024,card,ANON-0000-0000-0939,25.96,Americano
2024-11-23,2024-11-23 11:10:25.846,card,ANON-0000-0000-0939,25.96,Americano
2024-11-23,2024-11-23 11:41:27.467,card,ANON-0000-0000-0494,35.76,Hot Chocolate
2024-11-23,2024-11-23 22:37:04.182,card,ANON-0000-0000-0940,35.76,Latte
2024-11-24,2024-11-24 08:17:07.492,card,ANON-0000-0000-0570,35.76,Latte
2024-11-25,2024-11-25 07:49:17.954,card,ANON-0000-0000-0696,35.76,Cappuccino
2024-11-25,2024-11-25 07:54:23.504,card,ANON-0000-0000-0941,35.76,Latte
2024-11-25,2024-11-25 09:12:20.988,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024-11-25,2024-11-25 10:38:08.041,card,ANON-0000-0000-0141,25.96,Cortado
2024-11-25,2024-11-25 12:50:58.199,card,ANON-0000-0000-0942,35.76,Latte
2024-11-25,2024-11-25 12:52:41.053,card,ANON-0000-0000-0943,35.76,Latte
2024-11-25,2024-11-25 16:30:56.470,card,ANON-0000-0000-0871,35.76,Hot Chocolate
2024-11-25,2024-11-25 19:01:59.097,card,ANON-0000-0000-0944,30.86,Americano with Milk
2024-11-25,2024-11-25 19:37:58.489,card,ANON-0000-0000-0945,35.76,Hot Chocolate
2024-11-25,2024-11-25 21:42:15.215,card,ANON-0000-0000-0637,35.76,Hot Chocolate
2024-11-25,2024-11-25 21:43:00.450,card,ANON-0000-0000-0637,35.76,Cappuccino
2024-11-26,2024-11-26 07:54:37.946,card,ANON-0000-0000-0570,35.76,Latte
2024-11-26,2024-11-26 11:02:56.269,card,ANON-0000-0000-0903,35.76,Cocoa
2024-11-26,2024-11-26 11:03:47.275,card,ANON-0000-0000-0946,25.96,Americano
2024-11-26,2024-11-26 11:06:09.088,card,ANON-0000-0000-0947,35.76,Cocoa
2024-11-26,2024-11-26 11:07:09.966,card,ANON-0000-0000-0947,35.76,Cocoa
2024-11-26,2024-11-26 16:03:54.304,card,ANON-0000-0000-0948,35.76,Latte
2024-11-26,2024-11-26 16:05:00.555,card,ANON-0000-0000-0949,35.76,Latte
2024-11-26,2024-11-26 17:11:37.726,card,ANON-0000-0000-0950,25.96,Americano
2024-11-26,2024-11-26 17:12:34.437,card,ANON-0000-0000-0950,30.86,Americano with Milk
2024-11-26,2024-11-26 19:47:24.665,card,ANON-0000-0000-0951,35.76,Cocoa
2024-11-28,2024-11-28 08:41:16.925,card,ANON-0000-0000-0952,35.76,Cappuccino
2024-11-28,2024-11-28 09:14:00.906,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024-11-28,2024-11-28 20:24:42.030,card,ANON-0000-0000-0012,30.86,Americano with Milk
2024-11-28,2024-11-28 20:25:45.523,card,ANON-0000-0000-0019,35.76,Latte
2024-11-28,2024-11-28 20:54:59.668,card,ANON-0000-0000-0507,35.76,Latte
2024-11-28,2024-11-28 22:00:15.694,card,ANON-0000-0000-0748,35.76,Cappuccino
2024-11-29,2024-11-29 07:53:15.838,card,ANON-0000-0000-0696,35.76,Cocoa
2024-11-29,2024-11-29 07:57:42.151,card,ANON-0000-0000-0570,35.76,Latte
2024-11-29,2024-11-29 09:07:31.505,card,ANON-0000-0000-0385,30.86,Americano with Milk
2024-11-29,2024-11-29 09:08:30.245,card,ANON-0000-0000-0385,30.86,Americano with Milk
2024-11-29,2024-11-29 15:18:06.860,card,ANON-0000-0000-0953,30.86,Americano with Milk
2024-11-29,2024-11-29 15:19:20.348,card,ANON-0000-0000-0954,35.76,Latte
2024-11-29,2024-11-29 20:57:54.667,card,ANON-0000-0000-0955,35.76,Cocoa
2024-11-30,2024-11-30 12:58:12.142,card,ANON-0000-0000-0570,35.76,Cocoa
2024-11-30,2024-11-30 14:04:55.814,card,ANON-0000-0000-0956,25.96,Americano
2024-11-30,2024-11-30 14:05:58.078,card,ANON-0000-0000-0956,35.76,Hot Chocolate
2024-11-30,2024-11-30 14:16:52.019,card,ANON-0000-0000-0494,35.76,Cocoa
2024-11-30,2024-11-30 15:33:44.296,card,ANON-0000-0000-0097,30.86,Americano with Milk
2024-11-30,2024-11-30 22:03:48.484,card,ANON-0000-0000-0957,30.86,Americano with Milk
