date,datetime,cash_type,card,money,coffee_name
2024-10-05,2024-10-05 09:35:44.903,card,ANON-0000-0000-0715,35.76,Cocoa
2024-10-05,2024-10-05 13:12:13.285,card,ANON-0000-0000-0206,35.76,Cappuccino
2024-10-05,2024-10-05 20:08:38.058,card,ANON-0000-0000-0012,25.96,Americano
2024-10-05,2024-10-05 20:09:33.647,card,ANON-0000-0000-0012,25.96,Americano
2024-10-06,2024-10-06 08:22:56.721,card,ANON-0000-0000-0141,25.96,Cortado
2024-10-06,2024-10-06 10:05:43.642,card,ANON-0000-0000-0195,35.76,Cappuccino
2024-10-06,2024-10-06 10:06:47.136,card,ANON-0000-0000-0195,25.96,Cortado
2024-10-06,2024-10-06 11:55:28.846,card,ANON-0000-0000-0716,35.76,Latte
2024-10-06,2024-10-06 12:09:03.852,card,ANON-0000-0000-0665,35.76,Latte
2024-10-06,2024-10-06 12:10:17.343,card,ANON-0000-0000-0665,35.76,Cappuccino
2024-10-06,2024-10-06 12:11:43.360,card,ANON-0000-0000-0665,30.86,Americano with Milk
2024-10-06,2024-10-06 13:46:03.675,card,ANON-0000-0000-0717,25.96,Americano
2024-10-06,2024-10-06 13:47:01.953,card,ANON-0000-0000-0717,35.76,Cappuccino
2024-10-06,2024-10-06 13:50:00.140,card,ANON-0000-0000-0718,30.86,Americano with Milk
2024-10-06,2024-10-06 13:51:04.250,card,ANON-0000-0000-0718,35.76,Latte
2024-10-06,2024-10-06 13:51:56.283,card,ANON-0000-0000-0718,35.76,Cappuccino
2024-10-06,2024-10-06 16:31:33.588,card,ANON-0000-0000-0719,35.76,Cappuccino
2024-10-06,2024-10-06 16:35:45.625,card,ANON-0000-0000-0720,21.06,Espresso
2024-10-06,2024-10-06 18:17:44.975,card,ANON-0000-0000-0721,30.86,Americano with Milk
2024-10-06,2024-10-06 18:35:16.468,card,ANON-0000-0000-0722,35.76,Hot Chocolate
2024-10-06,2024-10-06 21:09:12.889,card,ANON-0000-0000-0723,35.76,Hot Chocolate
2024-10-06,2024-10-06 21:10:00.476,card,ANON-0000-0000-0723,35.76,Hot Chocolate
2024-10-06,2024-10-06 21:10:45.254,card,ANON-0000-0000-0636,35.76,Hot Chocolate
2024-10-06,2024-10-06 21:16:48.876,card,ANON-0000-0000-0637,35.76,Latte
2024-10-07,2024-10-07 08:33:36.423,card,ANON-0000-0000-0724,35.76,Latte
2024-10-07,2024-10-07 08:49:36.477,card,ANON-0000-0000-0385,35.76,Latte
2024-10-07,2024-10-07 08:50:41.668,card,ANON-0000-0000-0385,30.86,Americano with Milk
2024-10-07,2024-10-07 09:05:28.091,card,ANON-0000-0000-0725,35.76,Cocoa
2024-10-07,2024-10-07 09:09:58.323,card,ANON-0000-0000-0726,35.76,Latte
2024-10-07,2024-10-07 12:17:56.717,card,ANON-0000-0000-0727,30.86,Americano with Milk
2024-10-07,2024-10-07 14:31:45.258,card,ANON-0000-0000-0728,25.96,Americano
2024-10-07,2024-10-07 14:32:38.765,card,ANON-0000-0000-0728,25.96,Americano
2024-10-07,2024-10-07 17:48:55.006,card,ANON-0000-0000-0494,35.76,Latte
2024-10-07,2024-10-07 21:14:42.130,card,ANON-0000-0000-0636,35.76,Hot Chocolate
2024-10-07,2024-10-07 21:15:20.122,card,ANON-0000-0000-0636,35.76,Hot Chocolate
2024-10-07,2024-10-07 21:40:48.515,card,ANON-0000-0000-0598,35.76,Latte
2024-10-08,2024-10-08 08:11:50.884,card,ANON-0000-0000-0703,35.76,Latte
2024-10-08,2024-10-08 09:05:14.027,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024-10-08,2024-10-08 10:22:31.374,card,ANON-0000-0000-0700,25.96,Americano
2024-10-08,2024-10-08 10:27:08.817,card,ANON-0000-0000-0683,35.76,Latte
2024-10-08,2024-10-08 11:30:10.253,card,ANON-0000-0000-0726,35.76,Latte
2024-10-08,2024-10-08 12:48:04.520,card,ANON-0000-0000-0225,25.96,Americano
2024-10-08,2024-10-08 12:49:04.581,card,ANON-0000-0000-0225,25.96,Americano
2024-10-08,2024-10-08 13:04:00.905,card,ANON-0000-0000-0729,35.76,Latte
2024-10-08,2024-10-08 13:04:59.444,card,ANON-0000-0000-0729,35.76,Latte
2024-10-08,2024-10-08 14:42:52.425,card,ANON-0000-0000-0507,35.76,Latte
2024-10-08,2024-10-08 15:13:41.150,card,ANON-0000-0000-0475,35.76,Latte
2024-10-08,2024-10-08 15:19:52.103,card,ANON-0000-0000-0050,25.96,Americano
2024-10-08,2024-10-08 15:50:43.122,card,ANON-0000-0000-0730,30.86,Americano with Milk
2024-10-08,2024-10-08 20:40:40.459,card,ANON-0000-0000-0731,35.76,Hot Chocolate
2024-10-08,2024-10-08 20:41:33.464,card,ANON-0000-0000-0731,35.76,Cappuccino
2024-10-08,2024-10-08 20:51:08.722,card,ANON-0000-0000-0732,35.76,Latte
2024-10-08,2024-10-08 21:24:32.037,card,ANON-0000-0000-0040,30.86,Americano with Milk
2024-10-08,2024-10-08 21:25:32.000,card,ANON-0000-0000-0040,30.86,Americano with Milk
2024-10-09,2024-10-09 07:54:42.599,card,ANON-0000-0000-0570,35.76,Latte
2024-10-09,2024-10-09 08:25:57.509,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024-10-09,2024-10-09 09:43:21.029,card,ANON-0000-0000-0424,30.86,Americano with Milk
2024-10-09,2024-10-09 09:59:39.971,card,ANON-0000-0000-0494,35.76,Latte
2024-10-09,2024-10-09 10:37:56.926,card,ANON-0000-0000-0733,21.06,Espresso
2024-10-09,2024-10-09 11:18:02.138,card,ANON-0000-0000-0734,25.96,Americano
2024-10-09,2024-10-09 13:03:08.514,card,ANON-0000-0000-0726,35.76,Latte
2024-10-09,2024-10-09 13:52:34.736,card,ANON-0000-0000-0735,30.86,Americano with Milk
2024-10-09,2024-10-09 17:26:44.371,card,ANON-0000-0000-0658,35.76,Cappuccino
2024-10-09,2024-10-09 17:27:48.880,card,ANON-0000-0000-0658,25.96,Americano
2024-10-09,2024-10-09 17:49:59.552,card,ANON-0000-0000-0736,21.06,Espresso
2024-10-09,2024-10-09 20:49:12.500,card,ANON-0000-0000-0737,35.76,Cappuccino
2024-10-10,2024-10-10 08:48:06.900,card,ANON-0000-0000-0003,25.96,Americano
2024-10-10,2024-10-10 09:23:20.118,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024-10-10,2024-10-10 09:51:44.211,card,ANON-0000-0000-0738,35.76,Hot Chocolate
2024-10-10,2024-10-10 10:05:09.494,card,ANON-0000-0000-0375,35.76,Latte
2024-10-10,2024-10-10 10:42:43.045,card,ANON-0000-0000-0141,25.96,Cortado
2024-10-10,2024-10-10 10:43:30.026,card,ANON-0000-0000-0141,25.96,Cortado
2024-10-10,2024-10-10 10:55:32.616,card,ANON-0000-0000-0739,35.76,Latte
2024-10-10,2024-10-10 11:04:19.349,card,ANON-0000-0000-0740,35.76,Latte
2024-10-10,2024-10-10 15:05:42.898,card,ANON-0000-0000-0510,35.76,Cappuccino
2024-10-10,2024-10-10 17:40:44.384,card,ANON-0000-0000-0741,35.76,Latte
2024-10-10,2024-10-10 18:18:32.711,card,ANON-0000-0000-0742,25.96,Americano
2024-10-10,2024-10-10 18:56:30.698,card,ANON-0000-0000-0713,30.86,Americano with Milk
2024-10-10,2024-10-10 18:57:35.249,card,ANON-0000-0000-0713,35.76,Latte
2024-10-10,2024-10-10 22:33:16.976,card,ANON-0000-0000-0637,35.76,Hot Chocolate
2024-10-10,2024-10-10 22:33:59.729,card,ANON-0000-0000-0637,35.76,Hot Chocolate
2024-10-11,2024-10-11 07:54:51.580,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024-10-11,2024-10-11 08:00:50.938,card,ANON-0000-0000-0703,35.76,Latte
2024-10-11,2024-10-11 08:12:20.254,card,ANON-0000-0000-0141,25.96,Cortado
2024-10-11,2024-10-11 08:28:18.876,card,ANON-0000-0000-0570,35.76,Latte
2024-10-11,2024-10-11 08:29:22.390,card,ANON-0000-0000-0570,35.76,Cocoa
2024-10-11,2024-10-11 08:55:43.787,card,ANON-0000-0000-0725,35.76,Cocoa
2024-10-11,2024-10-11 08:56:58.778,card,ANON-0000-0000-0726,30.86,Americano with Milk
2024-10-11,2024-10-11 08:58:09.102,card,ANON-0000-0000-0743,35.76,Hot Chocolate
2024-10-11,2024-10-11 09:31:42.338,card,ANON-0000-0000-0744,30.86,Americano with Milk
2024-10-11,2024-10-11 09:38:46.927,card,ANON-0000-0000-0402,25.96,Cortado
2024-10-11,2024-10-11 10:00:40.375,card,ANON-0000-0000-0375,25.96,Americano
2024-10-11,2024-10-11 10:01:54.873,card,ANON-0000-0000-0375,25.96,Americano
2024-10-11,2024-10-11 10:30:35.971,card,ANON-0000-0000-0242,30.86,Americano with Milk
2024-10-11,2024-10-11 13:05:01.403,card,ANON-0000-0000-0740,35.76,Latte
2024-10-11,2024-10-11 13:29:02.457,card,ANON-0000-0000-0012,25.96,Americano
2024-10-11,2024-10-11 13:30:09.021,card,ANON-0000-0000-0012,25.96,Americano
2024-10-11,2024-10-11 14:33:40.535,card,ANON-0000-0000-0745,35.76,Cocoa
2024-10-11,2024-10-11 14:35:29.312,card,ANON-0000-0000-0745,25.96,Americano
2024-10-11,2024-10-11 14:50:08.761,card,ANON-0000-0000-0714,35.76,Cappuccino
2024-10-11,2024-10-11 17:12:07.333,card,ANON-0000-0000-0746,35.76,Latte
2024-10-11,2024-10-11 17:13:21.597,card,ANON-0000-0000-0746,35.76,Hot Chocolate
2024-10-11,2024-10-11 17:26:11.166,card,ANON-0000-0000-0747,35.76,Hot Chocolate
2024-10-11,2024-10-11 21:48:37.720,card,ANON-0000-0000-0690,35.76,Latte
2024-10-11,2024-10-11 21:53:53.607,card,ANON-0000-0000-0748,30.86,Americano with Milk
2024-10-11,2024-10-11 22:36:27.633,card,ANON-0000-0000-0749,35.76,Hot Chocolate
2024-10-11,2024-10-11 22:37:26.701,card,ANON-0000-0000-0749,35.76,Hot Chocolate
2024-10-12,2024-10-12 08:28:15.518,card,ANON-0000-0000-0141,25.96,Cortado
2024-10-12,2024-10-12 10:31:38.899,card,ANON-0000-0000-0650,25.96,Cortado
2024-10-12,2024-10-12 10:32:55.522,card,ANON-0000-0000-0650,25.96,Cortado
2024-10-12,2024-10-12 11:52:15.499,card,ANON-0000-0000-0507,35.76,Latte
2024-10-12,2024-10-12 11:53:41.093,card,ANON-0000-0000-0750,30.86,Americano with Milk
2024-10-12,2024-10-12 13:18:47.055,card,ANON-0000-0000-0751,35.76,Cappuccino
2024-10-12,2024-10-12 20:10:53.912,card,ANON-0000-0000-0507,35.76,Latte
2024-10-13,2024-10-13 09:54:55.187,card,ANON-0000-0000-0141,25.96,Cortado
2024-10-13,2024-10-13 12:20:46.595,card,ANON-0000-0000-0752,30.86,Americano with Milk
2024-10-13,2024-10-13 13:32:29.520,card,ANON-0000-0000-0650,25.96,Cortado
2024-10-13,2024-10-13 13:33:29.385,card,ANON-0000-0000-0650,21.06,Espresso
2024-10-13,2024-10-13 13:34:25.907,card,ANON-0000-0000-0650,25.96,Cortado
2024-10-13,2024-10-13 17:53:20.717,card,ANON-0000-0000-0507,35.76,Latte
2024-10-13,2024-10-13 17:54:22.430,card,ANON-0000-0000-0507,35.76,Latte
2024-10-13,2024-10-13 18:22:58.819,card,ANON-0000-0000-0753,35.76,Cappuccino
2024-10-13,2024-10-13 20:43:04.928,card,ANON-0000-0000-0257,35.76,Cappuccino
2024-10-14,2024-10-14 08:26:54.639,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024-10-14,2024-10-14 09:49:54.551,card,ANON-0000-0000-0754,35.76,Cocoa
2024-10-14,2024-10-14 10:27:51.106,card,ANON-0000-0000-0141,25.96,Cortado
2024-10-14,2024-10-14 10:38:06.758,card,ANON-0000-0000-0440,35.76,Latte
2024-10-14,2024-10-14 10:39:13.716,card,ANON-0000-0000-0440,35.76,Latte
2024-10-14,2024-10-14 11:23:50.576,card,ANON-0000-0000-0755,35.76,Cappuccino
2024-10-14,2024-10-14 11:25:37.299,card,ANON-0000-0000-0225,25.96,Americano
2024-10-14,2024-10-14 11:26:45.245,card,ANON-0000-0000-0225,25.96,Americano
2024-10-14,2024-10-14 14:36:07.136,card,ANON-0000-0000-0756,35.76,Latte
2024-10-14,2024-10-14 14:49:51.462,card,ANON-0000-0000-0507,35.76,Latte
2024-10-14,2024-10-14 16:37:47.466,card,ANON-0000-0000-0757,25.96,Americano
2024-10-14,2024-10-14 18:19:19.191,card,ANON-0000-0000-0758,35.76,Latte
2024-10-14,2024-10-14 18:20:20.584,card,ANON-0000-0000-0758,35.76,Cappuccino
2024-10-14,2024-10-14 22:08:53.730,card,ANON-0000-0000-0759,35.76,Latte
2024-10-14,2024-10-14 22:10:23.672,card,ANON-0000-0000-0760,35.76,Latte
2024-10-14,2024-10-14 22:21:53.865,card,ANON-0000-0000-0510,35.76,Latte
2024-10-15,2024-10-15 08:14:28.667,card,ANON-0000-0000-0141,25.96,Cortado
2024-10-15,2024-10-15 08:34:17.867,card,ANON-0000-0000-0761,21.06,Espresso
2024-10-15,2024-10-15 11:13:21.963,card,ANON-0000-0000-0762,35.76,Hot Chocolate
2024-10-15,2024-10-15 11:15:20.622,card,ANON-0000-0000-0736,35.76,Latte
2024-10-15,2024-10-15 11:16:27.469,card,ANON-0000-0000-0736,35.76,Hot Chocolate
2024-10-15,2024-10-15 13:00:43.233,card,ANON-0000-0000-0763,35.76,Latte
2024-10-15,2024-10-15 13:15:44.836,card,ANON-0000-0000-0764,30.86,Americano with Milk
2024-10-15,2024-10-15 15:32:11.278,card,ANON-0000-0000-0683,35.76,Latte
2024-10-15,2024-10-15 15:54:16.513,card,ANON-0000-0000-0765,25.96,Americano
2024-10-15,2024-10-15 15:55:19.039,card,ANON-0000-0000-0765,21.06,Espresso
2024-10-15,2024-10-15 17:04:11.335,card,ANON-0000-0000-0766,35.76,Hot Chocolate
2024-10-15,2024-10-15 19:22:21.379,card,ANON-0000-0000-0767,25.96,Americano
2024-10-15,2024-10-15 19:23:17.353,card,ANON-0000-0000-0767,35.76,Cocoa
2024-10-15,2024-10-15 20:11:14.884,card,ANON-0000-0000-0507,35.76,Latte
2024-10-15,2024-10-15 20:12:28.631,card,ANON-0000-0000-0507,35.76,Latte
2024-10-15,2024-10-15 21:18:08.409,card,ANON-0000-0000-0040,35.76,Hot Chocolate
2024-10-15,2024-10-15 21:35:19.943,card,ANON-0000-0000-0040,35.76,Hot Chocolate
2024-10-15,2024-10-15 22:15:19.653,card,ANON-0000-0000-0690,35.76,Latte
2024-10-16,2024-10-16 08:21:26.013,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024-10-16,2024-10-16 08:36:23.588,card,ANON-0000-0000-0696,35.76,Hot Chocolate
2024-10-16,2024-10-16 09:25:51.175,card,ANON-0000-0000-0570,35.76,Latte
2024-10-16,2024-10-16 10:15:47.944,card,ANON-0000-0000-0571,30.86,Americano with Milk
2024-10-16,2024-10-16 10:16:53.739,card,ANON-0000-0000-0571,30.86,Americano with Milk
2024-10-16,2024-10-16 10:45:24.963,card,ANON-0000-0000-0333,30.86,Americano with Milk
2024-10-16,2024-10-16 11:49:44.633,card,ANON-0000-0000-0768,25.96,Americano
2024-10-16,2024-10-16 12:29:44.254,card,ANON-0000-0000-0769,30.86,Americano with Milk
2024-10-16,2024-10-16 13:20:10.470,card,ANON-0000-0000-0764,25.96,Americano
2024-10-16,2024-10-16 16:45:29.537,card,ANON-0000-0000-0770,35.76,Latte
2024-10-16,2024-10-16 17:43:20.657,card,ANON-0000-0000-0510,30.86,Americano with Milk
2024-10-16,2024-10-16 19:37:42.411,card,ANON-0000-0000-0771,30.86,Americano with Milk
2024-10-16,2024-10-16 19:38:36.648,card,ANON-0000-0000-0771,30.86,Americano with Milk
2024-10-16,2024-10-16 21:20:28.533,card,ANON-0000-0000-0772,35.76,Hot Chocolate
2024-10-17,2024-10-17 07:47:00.921,card,ANON-0000-0000-0696,35.76,Latte
2024-10-17,2024-10-17 07:58:06.763,card,ANON-0000-0000-0570,35.76,Latte
2024-10-17,2024-10-17 09:24:27.162,card,ANON-0000-0000-0773,30.86,Americano with Milk
2024-10-17,2024-10-17 10:26:37.790,card,ANON-0000-0000-0510,35.76,Latte
2024-10-17,2024-10-17 10:44:54.232,card,ANON-0000-0000-0313,35.76,Hot Chocolate
2024-10-17,2024-10-17 11:59:26.853,card,ANON-0000-0000-0774,30.86,Americano with Milk
2024-10-17,2024-10-17 13:57:24.895,card,ANON-0000-0000-0775,35.76,Latte
2024-10-17,2024-10-17 14:34:42.598,card,ANON-0000-0000-0776,25.96,Americano
2024-10-17,2024-10-17 16:37:12.586,card,ANON-0000-0000-0702,35.76,Hot Chocolate
2024-10-17,2024-10-17 16:38:17.969,card,ANON-0000-0000-0702,35.76,Hot Chocolate
2024-10-17,2024-10-17 16:39:09.606,card,ANON-0000-0000-0702,35.76,Latte
2024-10-17,2024-10-17 16:48:35.857,card,ANON-0000-0000-0777,35.76,Hot Chocolate
2024-10-17,2024-10-17 16:49:33.156,card,ANON-0000-0000-0777,35.76,Hot Chocolate
2024-10-17,2024-10-17 17:08:27.751,card,ANON-0000-0000-0258,35.76,Cappuccino
2024-10-17,2024-10-17 17:09:30.303,card,ANON-0000-0000-0258,35.76,Hot Chocolate
2024-10-17,2024-10-17 19:43:12.167,card,ANON-0000-0000-0507,35.76,Latte
2024-10-17,2024-10-17 20:11:36.404,card,ANON-0000-0000-0778,30.86,Americano with Milk
2024-10-17,2024-10-17 21:46:12.945,card,ANON-0000-0000-0779,35.76,Latte
2024-10-17,2024-10-17 21:47:20.461,card,ANON-0000-0000-0779,35.76,Latte
2024-10-17,2024-10-17 21:48:31.699,card,ANON-0000-0000-0779,35.76,Latte
2024-10-17,2024-10-17 21:49:54.619,card,ANON-0000-0000-0779,35.76,Hot Chocolate
2024-10-18,2024-10-18 08:41:59.489,card,ANON-0000-0000-0012,35.76,Cocoa
2024-10-18,2024-10-18 08:42:59.176,card,ANON-0000-0000-0054,35.76,Cocoa
2024-10-18,2024-10-18 09:32:41.501,card,ANON-0000-0000-0003,35.76,Cocoa
2024-10-18,2024-10-18 09:34:08.021,card,ANON-0000-0000-0003,35.76,Cocoa
2024-10-18,2024-10-18 09:55:20.229,card,ANON-0000-0000-0780,35.76,Cappuccino
2024-10-18,2024-10-18 11:54:58.816,card,ANON-0000-0000-0780,35.76,Cappuccino
2024-10-18,2024-10-18 14:51:04.117,card,ANON-0000-0000-0781,35.76,Latte
2024-10-18,2024-10-18 14:52:15.325,card,ANON-0000-0000-0781,35.76,Cappuccino
2024-10-18,2024-10-18 15:39:19.970,card,ANON-0000-0000-0683,25.96,Americano
2024-10-18,2024-10-18 16:09:57.876,card,ANON-0000-0000-0782,35.76,Latte
2024-10-18,2024-10-18 17:45:38.978,card,ANON-0000-0000-0783,35.76,Hot Chocolate
2024-10-18,2024-10-18 21:14:40.243,card,ANON-0000-0000-0012,35.76,Cocoa
2024-10-18,2024-10-18 21:15:22.513,card,ANON-0000-0000-0012,35.76,Cocoa
2024-10-18,2024-10-18 21:52:23.408,card,ANON-0000-0000-0784,30.86,Americano with Milk
2024-10-18,2024-10-18 22:03:26.964,card,ANON-0000-0000-0690,35.76,Latte
2024-10-19,2024-10-19 08:34:13.654,card,ANON-0000-0000-0785,30.86,Americano with Milk
2024-10-19,2024-10-19 13:22:06.088,card,ANON-0000-0000-0019,35.76,Latte
2024-10-19,2024-10-19 14:10:32.609,card,ANON-0000-0000-0355,35.76,Cappuccino
2024-10-19,2024-10-19 15:56:55.218,card,ANON-0000-0000-0507,35.76,Hot Chocolate
2024-10-19,2024-10-19 15:59:24.076,card,ANON-0000-0000-0507,35.76,Latte
2024-10-19,2024-10-19 16:02:45.831,card,ANON-0000-0000-0494,35.76,Latte
2024-10-19,2024-10-19 16:17:42.515,card,ANON-0000-0000-0696,35.76,Latte
2024-10-19,2024-10-19 21:46:45.517,card,ANON-0000-0000-0690,35.76,Cocoa
2024-10-19,2024-10-19 22:46:37.697,card,ANON-0000-0000-0786,35.76,Cappuccino
2024-10-20,2024-10-20 08:40:43.966,card,ANON-0000-0000-0570,35.76,Latte
2024-10-20,2024-10-20 08:41:50.471,card,ANON-0000-0000-0570,35.76,Cocoa
2024-10-20,2024-10-20 11:16:51.841,card,ANON-0000-0000-0787,35.76,Latte
2024-10-20,2024-10-20 14:28:46.044,card,ANON-0000-0000-0650,35.76,Hot Chocolate
2024-10-20,2024-10-20 14:29:43.545,card,ANON-0000-0000-0650,25.96,Cortado
2024-10-20,2024-10-20 15:52:45.055,card,ANON-0000-0000-0455,30.86,Americano with Milk
2024-10-20,2024-10-20 16:45:09.783,card,ANON-0000-0000-0788,35.76,Latte
2024-10-20,2024-10-20 16:46:04.815,card,ANON-0000-0000-0788,35.76,Latte
2024-10-20,2024-10-20 17:27:05.827,card,ANON-0000-0000-0507,35.76,Latte
2024-10-20,2024-10-20 18:34:16.387,card,ANON-0000-0000-0012,35.76,Cocoa
2024-10-20,2024-10-20 18:35:08.162,card,ANON-0000-0000-0012,35.76,Cocoa
2024-10-20,2024-10-20 21:14:18.045,card,ANON-0000-0000-0789,35.76,Hot Chocolate
2024-10-20,2024-10-20 21:15:17.780,card,ANON-0000-0000-0790,25.96,Cortado
2024-10-20,2024-10-20 21:17:26.865,card,ANON-0000-0000-0791,35.76,Cocoa
2024-10-20,2024-10-20 21:25:00.085,card,ANON-0000-0000-0792,35.76,Latte
2024-10-20,2024-10-20 22:17:29.041,card,ANON-0000-0000-0550,35.76,Cappuccino
2024-10-21,2024-10-21 07:48:43.087,card,ANON-0000-0000-0696,35.76,Latte
2024-10-21,2024-10-21 08:19:56.383,card,ANON-0000-0000-0097,35.76,Latte
2024-10-21,2024-10-21 09:04:54.434,card,ANON-0000-0000-0385,30.86,Americano with Milk
2024-10-21,2024-10-21 09:34:25.547,card,ANON-0000-0000-0793,35.76,Latte
2024-10-21,2024-10-21 10:25:09.344,card,ANON-0000-0000-0700,25.96,Americano
2024-10-21,2024-10-21 10:41:44.725,card,ANON-0000-0000-0141,25.96,Cortado
2024-10-21,2024-10-21 10:42:35.555,card,ANON-0000-0000-0141,25.96,Cortado
2024-10-21,2024-10-21 11:27:41.654,card,ANON-0000-0000-0274,21.06,Espresso
2024-10-21,2024-10-21 12:40:24.294,card,ANON-0000-0000-0751,35.76,Cappuccino
2024-10-21,2024-10-21 14:42:56.049,card,ANON-0000-0000-0794,35.76,Latte
2024-10-21,2024-10-21 14:43:58.047,card,ANON-0000-0000-0726,35.76,Latte
2024-10-21,2024-10-21 15:27:02.441,card,ANON-0000-0000-0795,30.86,Americano with Milk
2024-10-21,2024-10-21 15:39:04.686,card,ANON-0000-0000-0796,25.96,Cortado
2024-10-21,2024-10-21 16:42:57.468,card,ANON-0000-0000-0225,35.76,Cocoa
2024-10-21,2024-10-21 16:55:22.549,card,ANON-0000-0000-0797,35.76,Latte
2024-10-21,2024-10-21 19:21:13.352,card,ANON-0000-0000-0798,35.76,Hot Chocolate
2024-10-21,2024-10-21 21:05:36.106,card,ANON-0000-0000-0799,35.76,Latte
2024-10-21,2024-10-21 22:30:44.450,card,ANON-0000-0000-0789,35.76,Cocoa
2024-10-21,2024-10-21 22:31:33.966,card,ANON-0000-0000-0791,35.76,Hot Chocolate
2024-10-22,2024-10-22 07:32:59.530,card,ANON-0000-0000-0696,35.76,Latte
