date,datetime,cash_type,card,money,coffee_name
2024-12-08,2024-12-08 18:41:48.753,card,ANON-0000-0000-0992,21.06,Espresso
2024-12-08,2024-12-08 20:47:18.935,card,ANON-0000-0000-0097,35.76,Cappuccino
2024-12-08,2024-12-08 21:28:30.079,card,ANON-0000-0000-0993,30.86,Americano with Milk
2024-12-08,2024-12-08 21:41:23.523,card,ANON-0000-0000-0976,30.86,Americano with Milk
2024-12-09,2024-12-09 08:32:40.810,card,ANON-0000-0000-0994,35.76,Cappuccino
2024-12-09,2024-12-09 09:12:25.172,card,ANON-0000-0000-0995,25.96,Americano
2024-12-09,2024-12-09 09:33:57.417,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024-12-09,2024-12-09 13:00:54.913,card,ANON-0000-0000-0802,25.96,Cortado
2024-12-09,2024-12-09 21:21:51.269,card,ANON-0000-0000-0996,35.76,Cocoa
2024-12-10,2024-12-10 12:25:49.755,card,ANON-0000-0000-0141,25.96,Cortado
2024-12-10,2024-12-10 18:21:57.841,card,ANON-0000-0000-0938,35.76,Hot Chocolate
2024-12-11,2024-12-11 07:49:45.989,card,ANON-0000-0000-0570,35.76,Latte
2024-12-11,2024-12-11 10:45:47.919,card,ANON-0000-0000-0141,25.96,Cortado
2024-12-11,2024-12-11 12:13:06.273,card,ANON-0000-0000-0997,35.76,Hot Chocolate
2024-12-11,2024-12-11 12:56:47.765,card,ANON-0000-0000-0998,21.06,Espresso
2024-12-11,2024-12-11 17:59:25.455,card,ANON-0000-0000-0999,35.76,Cocoa
2024-12-11,2024-12-11 21:01:07.579,card,ANON-0000-0000-0690,35.76,Latte
2024-12-11,2024-12-11 21:18:17.192,card,ANON-0000-0000-1000,35.76,Latte
2024-12-12,2024-12-12 07:58:31.186,card,ANON-0000-0000-1001,30.86,Americano with Milk
2024-12-12,2024-12-12 12:49:23.672,card,ANON-0000-0000-1002,25.96,Americano
2024-12-12,2024-12-12 16:55:02.108,card,ANON-0000-0000-1003,21.06,Espresso
2024-12-12,2024-12-12 16:55:49.129,card,ANON-0000-0000-1003,21.06,Espresso
2024-12-12,2024-12-12 16:57:01.116,card,ANON-0000-0000-1003,25.96,Americano
2024-12-12,2024-12-12 19:50:00.934,card,ANON-0000-0000-0922,35.76,Cocoa
2024-12-12,2024-12-12 19:50:57.734,card,ANON-0000-0000-0922,35.76,Cocoa
2024-12-13,2024-12-13 12:27:25.453,card,ANON-0000-0000-1004,25.96,Americano
2024-12-13,2024-12-13 12:53:05.572,card,ANON-0000-0000-1003,25.96,Americano
2024-12-13,2024-12-13 12:54:40.166,card,ANON-0000-0000-1003,35.76,Hot Chocolate
2024-12-13,2024-12-13 14:01:58.063,card,ANON-0000-0000-1005,35.76,Hot Chocolate
2024-12-13,2024-12-13 16:23:23.898,card,ANON-0000-0000-0494,35.76,Cocoa
2024-12-13,2024-12-13 19:19:03.811,card,ANON-0000-0000-0876,35.76,Cappuccino
2024-12-13,2024-12-13 19:20:10.119,card,ANON-0000-0000-0876,35.76,Cappuccino
2024-12-13,2024-12-13 21:35:41.955,card,ANON-0000-0000-0748,35.76,Latte
2024-12-14,2024-12-14 08:27:32.054,card,ANON-0000-0000-1006,30.86,Americano with Milk
2024-12-14,2024-12-14 09:03:05.572,card,ANON-0000-0000-1007,35.76,Cocoa
2024-12-14,2024-12-14 11:41:57.820,card,ANON-0000-0000-0664,35.76,Cappuccino
2024-12-14,2024-12-14 13:19:07.033,card,ANON-0000-0000-1008,25.96,Americano
2024-12-14,2024-12-14 13:20:08.603,card,ANON-0000-0000-1008,35.76,Latte
2024-12-14,2024-12-14 16:10:29.983,card,ANON-0000-0000-0612,35.76,Cocoa
2024-12-14,2024-12-14 16:29:58.935,card,ANON-0000-0000-0040,25.96,Americano
2024-12-14,2024-12-14 16:30:49.780,card,ANON-0000-0000-0040,25.96,Americano
2024-12-14,2024-12-14 17:00:15.899,card,ANON-0000-0000-1003,25.96,Americano
2024-12-14,2024-12-14 17:01:29.185,card,ANON-0000-0000-1003,25.96,Americano
2024-12-14,2024-12-14 18:23:44.156,card,ANON-0000-0000-1009,30.86,Americano with Milk
2024-12-15,2024-12-15 11:09:24.807,card,ANON-0000-0000-0570,35.76,Latte
2024-12-15,2024-12-15 11:10:25.693,card,ANON-0000-0000-0570,35.76,Cocoa
2024-12-15,2024-12-15 17:58:05.386,card,ANON-0000-0000-0798,35.76,Hot Chocolate
2024-12-16,2024-12-16 07:52:18.379,card,ANON-0000-0000-0570,35.76,Latte
2024-12-16,2024-12-16 08:03:31.099,card,ANON-0000-0000-1010,35.76,Hot Chocolate
2024-12-16,2024-12-16 08:46:53.826,card,ANON-0000-0000-0714,35.76,Cocoa
2024-12-16,2024-12-16 12:19:08.131,card,ANON-0000-0000-1011,30.86,Americano with Milk
2024-12-16,2024-12-16 13:08:52.577,card,ANON-0000-0000-0886,35.76,Latte
2024-12-16,2024-12-16 14:13:18.149,card,ANON-0000-0000-0896,35.76,Hot Chocolate
2024-12-16,2024-12-16 18:23:07.045,card,ANON-0000-0000-0012,35.76,Latte
2024-12-16,2024-12-16 18:24:01.414,card,ANON-0000-0000-0012,30.86,Americano with Milk
2024-12-17,2024-12-17 08:48:18.158,card,ANON-0000-0000-1012,25.96,Cortado
2024-12-17,2024-12-17 08:52:32.631,card,ANON-0000-0000-1013,35.76,Cappuccino
2024-12-17,2024-12-17 10:49:05.535,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024-12-17,2024-12-17 16:22:35.059,card,ANON-0000-0000-1014,25.96,Americano
2024-12-17,2024-12-17 16:23:36.605,card,ANON-0000-0000-1014,35.76,Cocoa
2024-12-17,2024-12-17 17:14:22.065,card,ANON-0000-0000-0664,35.76,Cappuccino
2024-12-17,2024-12-17 18:54:57.302,card,ANON-0000-0000-0907,35.76,Cocoa
2024-12-18,2024-12-18 09:30:28.285,card,ANON-0000-0000-1015,35.76,Latte
2024-12-18,2024-12-18 10:01:21.491,card,ANON-0000-0000-1016,30.86,Americano with Milk
2024-12-18,2024-12-18 10:03:02.068,card,ANON-0000-0000-1016,35.76,Latte
2024-12-18,2024-12-18 10:04:03.380,card,ANON-0000-0000-1016,35.76,Cappuccino
2024-12-19,2024-12-19 10:12:11.185,card,ANON-0000-0000-1017,35.76,Hot Chocolate
2024-12-19,2024-12-19 11:25:43.942,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024-12-19,2024-12-19 12:10:52.329,card,ANON-0000-0000-1018,21.06,Espresso
2024-12-19,2024-12-19 13:38:56.787,card,ANON-0000-0000-1019,35.76,Hot Chocolate
2024-12-19,2024-12-19 19:00:56.263,card,ANON-0000-0000-0206,35.76,Cappuccino
2024-12-19,2024-12-19 19:10:40.561,card,ANON-0000-0000-0040,35.76,Cappuccino
2024-12-19,2024-12-19 19:48:18.022,card,ANON-0000-0000-1020,30.86,Americano with Milk
2024-12-19,2024-12-19 19:49:42.574,card,ANON-0000-0000-1020,35.76,Hot Chocolate
2024-12-19,2024-12-19 21:08:11.811,card,ANON-0000-0000-1021,35.76,Latte
2024-12-19,2024-12-19 21:09:15.719,card,ANON-0000-0000-1021,35.76,Cappuccino
2024-12-20,2024-12-20 08:14:51.955,card,ANON-0000-0000-0141,25.96,Cortado
2024-12-20,2024-12-20 09:39:29.862,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024-12-20,2024-12-20 10:12:42.831,card,ANON-0000-0000-1022,35.76,Cappuccino
2024-12-20,2024-12-20 10:55:29.127,card,ANON-0000-0000-0141,25.96,Cortado
2024-12-20,2024-12-20 12:21:17.233,card,ANON-0000-0000-0819,21.06,Espresso
2024-12-20,2024-12-20 12:22:49.372,card,ANON-0000-0000-0819,30.86,Americano with Milk
2024-12-20,2024-12-20 14:58:20.349,card,ANON-0000-0000-1023,25.96,Cortado
2024-12-20,2024-12-20 18:28:22.151,card,ANON-0000-0000-1024,35.76,Cappuccino
2024-12-20,2024-12-20 18:57:13.326,card,ANON-0000-0000-0206,35.76,Cappuccino
2024-12-21,2024-12-21 10:19:23.875,card,ANON-0000-0000-1025,35.76,Cappuccino
2024-12-21,2024-12-21 10:20:41.106,card,ANON-0000-0000-1025,35.76,Latte
2024-12-21,2024-12-21 10:32:02.796,card,ANON-0000-0000-1026,25.96,Americano
2024-12-21,2024-12-21 15:33:03.629,card,ANON-0000-0000-0507,35.76,Hot Chocolate
2024-12-21,2024-12-21 15:33:49.614,card,ANON-0000-0000-0507,35.76,Latte
2024-12-21,2024-12-21 15:35:29.373,card,ANON-0000-0000-0842,30.86,Americano with Milk
2024-12-21,2024-12-21 15:58:07.022,card,ANON-0000-0000-1027,35.76,Latte
2024-12-21,2024-12-21 17:47:27.852,card,ANON-0000-0000-1020,35.76,Cocoa
2024-12-21,2024-12-21 18:02:36.869,card,ANON-0000-0000-1028,35.76,Hot Chocolate
2024-12-21,2024-12-21 18:08:17.169,card,ANON-0000-0000-1029,25.96,Cortado
2024-12-21,2024-12-21 19:48:13.454,card,ANON-0000-0000-1030,30.86,Americano with Milk
2024-12-21,2024-12-21 19:49:45.769,card,ANON-0000-0000-1030,25.96,Cortado
2024-12-21,2024-12-21 21:49:47.313,card,ANON-0000-0000-1029,25.96,Cortado
2024-12-21,2024-12-21 21:58:48.754,card,ANON-0000-0000-1031,35.76,Latte
2024-12-21,2024-12-21 22:16:14.139,card,ANON-0000-0000-1029,25.96,Cortado
2024-12-22,2024-12-22 10:42:56.126,card,ANON-0000-0000-0333,35.76,Cappuccino
2024-12-22,2024-12-22 18:55:44.510,card,ANON-0000-0000-0206,35.76,Cappuccino
2024-12-22,2024-12-22 19:35:45.848,card,ANON-0000-0000-1032,35.76,Hot Chocolate
2024-12-22,2024-12-22 19:36:29.863,card,ANON-0000-0000-1032,35.76,Hot Chocolate
2024-12-22,2024-12-22 20:26:36.732,card,ANON-0000-0000-0636,35.76,Hot Chocolate
2024-12-22,2024-12-22 21:55:18.754,card,ANON-0000-0000-1033,35.76,Cocoa
2024-12-22,2024-12-22 21:56:56.296,card,ANON-0000-0000-1034,25.96,Cortado
2024-12-23,2024-12-23 09:03:21.025,card,ANON-0000-0000-1029,25.96,Cortado
2024-12-23,2024-12-23 09:22:17.895,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024-12-23,2024-12-23 10:42:03.416,card,ANON-0000-0000-0042,30.86,Americano with Milk
2024-12-23,2024-12-23 11:35:54.428,card,ANON-0000-0000-0570,35.76,Cappuccino
2024-12-23,2024-12-23 14:05:31.735,card,ANON-0000-0000-1035,35.76,Latte
2024-12-23,2024-12-23 15:00:23.679,card,ANON-0000-0000-1036,30.86,Americano with Milk
2024-12-23,2024-12-23 16:14:50.443,card,ANON-0000-0000-0906,35.76,Latte
2024-12-23,2024-12-23 17:21:20.495,card,ANON-0000-0000-1037,25.96,Cortado
2024-12-23,2024-12-23 17:22:40.297,card,ANON-0000-0000-1037,35.76,Latte
2024-12-23,2024-12-23 20:46:07.226,card,ANON-0000-0000-1029,25.96,Cortado
2024-12-24,2024-12-24 15:10:43.421,card,ANON-0000-0000-1038,30.86,Americano with Milk
2024-12-24,2024-12-24 16:08:38.130,card,ANON-0000-0000-1039,35.76,Hot Chocolate
2024-12-24,2024-12-24 17:55:28.559,card,ANON-0000-0000-1029,25.96,Cortado
2024-12-24,2024-12-24 19:10:36.272,card,ANON-0000-0000-1039,35.76,Hot Chocolate
2024-12-24,2024-12-24 19:11:36.864,card,ANON-0000-0000-1040,35.76,Latte
2024-12-24,2024-12-24 19:12:34.982,card,ANON-0000-0000-1039,21.06,Espresso
2024-12-24,2024-12-24 19:36:02.332,card,ANON-0000-0000-0097,35.76,Cappuccino
2024-12-25,2024-12-25 10:43:56.819,card,ANON-0000-0000-1041,35.76,Latte
2024-12-25,2024-12-25 10:45:02.380,card,ANON-0000-0000-1041,35.76,Latte
2024-12-25,2024-12-25 12:35:03.285,card,ANON-0000-0000-1042,30.86,Americano with Milk
2024-12-25,2024-12-25 12:36:00.079,card,ANON-0000-0000-1042,25.96,Americano
2024-12-25,2024-12-25 13:17:11.399,card,ANON-0000-0000-1043,30.86,Americano with Milk
2024-12-25,2024-12-25 13:32:47.545,card,ANON-0000-0000-1044,25.96,Americano
2024-12-25,2024-12-25 20:02:40.331,card,ANON-0000-0000-0097,35.76,Cappuccino
2024-12-25,2024-12-25 21:18:49.844,card,ANON-0000-0000-1045,35.76,Cocoa
2024-12-25,2024-12-25 21:19:42.093,card,ANON-0000-0000-1045,35.76,Cocoa
2024-12-25,2024-12-25 21:57:30.270,card,ANON-0000-0000-1046,35.76,Latte
2024-12-25,2024-12-25 22:51:02.901,card,ANON-0000-0000-0154,35.76,Cappuccino
2024-12-25,2024-12-25 22:53:06.426,card,ANON-0000-0000-0154,30.86,Americano with Milk
2024-12-26,2024-12-26 13:12:37.940,card,ANON-0000-0000-1047,35.76,Cappuccino
2024-12-26,2024-12-26 15:04:34.471,card,ANON-0000-0000-1048,21.06,Espresso
2024-12-27,2024-12-27 07:50:20.711,card,ANON-0000-0000-1049,25.96,Americano
2024-12-27,2024-12-27 08:57:38.912,card,ANON-0000-0000-1029,25.96,Cortado
2024-12-27,2024-12-27 09:09:55.226,card,ANON-0000-0000-0141,25.96,Cortado
2024-12-27,2024-12-27 10:12:53.425,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024-12-27,2024-12-27 17:12:04.641,card,ANON-0000-0000-1050,35.76,Latte
2024-12-27,2024-12-27 19:47:27.855,card,ANON-0000-0000-1051,25.96,Americano
2024-12-27,2024-12-27 19:48:21.643,card,ANON-0000-0000-1051,30.86,Americano with Milk
2024-12-27,2024-12-27 22:54:32.893,card,ANON-0000-0000-0701,35.76,Cocoa
2024-12-28,2024-12-28 09:00:23.465,card,ANON-0000-0000-1029,25.96,Cortado
2024-12-28,2024-12-28 09:50:37.949,card,ANON-0000-0000-0141,25.96,Cortado
2024-12-28,2024-12-28 10:18:44.226,card,ANON-0000-0000-0727,30.86,Americano with Milk
2024-12-28,2024-12-28 10:52:03.125,card,ANON-0000-0000-0570,35.76,Latte
2024-12-28,2024-12-28 14:10:01.286,card,ANON-0000-0000-1052,35.76,Cappuccino
2024-12-28,2024-12-28 14:13:17.359,card,ANON-0000-0000-1053,35.76,Hot Chocolate
2024-12-28,2024-12-28 17:23:40.272,card,ANON-0000-0000-0507,35.76,Latte
2024-12-28,2024-12-28 22:11:01.821,card,ANON-0000-0000-1054,35.76,Cappuccino
2024-12-29,2024-12-29 13:46:16.437,card,ANON-0000-0000-1029,25.96,Cortado
2024-12-29,2024-12-29 15:04:26.632,card,ANON-0000-0000-1055,21.06,Espresso
2024-12-29,2024-12-29 15:05:16.323,card,ANON-0000-0000-1055,25.96,Americano
2024-12-29,2024-12-29 17:30:04.513,card,ANON-0000-0000-1056,25.96,Cortado
2024-12-29,2024-12-29 17:31:46.702,card,ANON-0000-0000-1057,21.06,Espresso
2024-12-29,2024-12-29 19:47:43.744,card,ANON-0000-0000-1029,25.96,Cortado
2024-12-29,2024-12-29 20:25:54.231,card,ANON-0000-0000-1058,35.76,Hot Chocolate
2024-12-29,2024-12-29 21:17:19.330,card,ANON-0000-0000-0729,35.76,Latte
2024-12-30,2024-12-30 09:02:44.282,card,ANON-0000-0000-1029,25.96,Cortado
2024-12-30,2024-12-30 09:44:11.963,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024-12-30,2024-12-30 13:52:31.356,card,ANON-0000-0000-1059,35.76,Latte
2024-12-30,2024-12-30 13:53:39.253,card,ANON-0000-0000-1059,35.76,Hot Chocolate
2024-12-30,2024-12-30 15:12:45.043,card,ANON-0000-0000-0920,35.76,Latte
2024-12-30,2024-12-30 15:13:38.691,card,ANON-0000-0000-0920,30.86,Americano with Milk
2024-12-30,2024-12-30 16:29:53.883,card,ANON-0000-0000-1003,30.86,Americano with Milk
2024-12-30,2024-12-30 16:31:28.727,card,ANON-0000-0000-1060,25.96,Americano
2024-12-30,2024-12-30 16:36:45.551,card,ANON-0000-0000-0886,35.76,Cappuccino
2024-12-31,2024-12-31 08:52:28.681,card,ANON-0000-0000-1029,25.96,Cortado
2024-12-31,2024-12-31 09:36:50.011,card,ANON-0000-0000-1034,35.76,Cappuccino
2024-12-31,2024-12-31 09:39:41.472,card,ANON-0000-0000-1034,25.96,Cortado
2024-12-31,2024-12-31 09:45:28.525,card,ANON-0000-0000-1061,35.76,Cocoa
2024-12-31,2024-12-31 10:26:52.972,card,ANON-0000-0000-1062,30.86,Americano with Milk
2024-12-31,2024-12-31 10:29:28.211,card,ANON-0000-0000-1062,30.86,Americano with Milk
2024-12-31,2024-12-31 11:11:30.768,card,ANON-0000-0000-0195,35.76,Cappuccino
2024-12-31,2024-12-31 11:12:42.053,card,ANON-0000-0000-0195,30.86,Americano with Milk
2024-12-31,2024-12-31 15:42:14.093,card,ANON-0000-0000-0012,21.06,Espresso
2024-12-31,2024-12-31 15:43:13.300,card,ANON-0000-0000-0012,25.96,Americano
2024-12-31,2024-12-31 16:07:18.883,card,ANON-0000-0000-1063,35.76,Cappuccino
2024-12-31,2024-12-31 17:10:17.537,card,ANON-0000-0000-0525,35.76,Latte
2024-12-31,2024-12-31 17:30:52.785,card,ANON-0000-0000-1064,30.86,Americano with Milk
2024-12-31,2024-12-31 17:31:48.543,card,ANON-0000-0000-1065,35.76,Cappuccino
2024-12-31,2024-12-31 19:07:25.413,card,ANON-0000-0000-1066,35.76,Latte
2024-12-31,2024-12-31 19:08:38.899,card,ANON-0000-0000-1066,35.76,Hot Chocolate
